year,overall_pick,newPick,pickDifference,rank,team,player,college,unit,indicator,value
2015,45,47,-2,Deep,BOS,Marcus Thornton,William & Mary,Player,win_shares,0
2015,45,37,8,Deep,BOS,Marcus Thornton,William & Mary,Player,win_shares,0
2015,45,47,-2,Starter,BOS,Marcus Thornton,William & Mary,Player,win_shares_per_48_minutes,0
2015,45,37,8,Starter,BOS,Marcus Thornton,William & Mary,Player,win_shares_per_48_minutes,0
2015,45,47,-2,Deep,BOS,Marcus Thornton,William & Mary,Player,win_shares_per_48_minutes,0
2015,45,37,8,Deep,BOS,Marcus Thornton,William & Mary,Player,win_shares_per_48_minutes,0
2015,45,47,-2,Starter,BOS,Marcus Thornton,William & Mary,Player,years_active,0
2015,45,37,8,Starter,BOS,Marcus Thornton,William & Mary,Player,years_active,0
2015,45,47,-2,Deep,BOS,Marcus Thornton,William & Mary,Player,years_active,0
2015,45,37,8,Deep,BOS,Marcus Thornton,William & Mary,Player,years_active,0
2015,45,47,-2,Starter,BOS,Marcus Thornton,William & Mary,Selection,expected_perf,6.188471069250002
2015,45,37,8,Starter,BOS,Marcus Thornton,William & Mary,Selection,expected_perf,6.188471069250002
2015,45,47,-2,Deep,BOS,Marcus Thornton,William & Mary,Selection,expected_perf,6.188471069250002
2015,45,37,8,Deep,BOS,Marcus Thornton,William & Mary,Selection,expected_perf,6.188471069250002
2015,45,47,-2,Starter,BOS,Marcus Thornton,William & Mary,Selection,observed_perf,7.036554667384266
2015,45,37,8,Starter,BOS,Marcus Thornton,William & Mary,Selection,observed_perf,7.036554667384266
2015,45,47,-2,Deep,BOS,Marcus Thornton,William & Mary,Selection,observed_perf,7.036554667384266
2015,45,37,8,Deep,BOS,Marcus Thornton,William & Mary,Selection,observed_perf,7.036554667384266
2015,45,47,-2,Starter,BOS,Marcus Thornton,William & Mary,Selection,pick_perf_difference,0.8480835981342638
2015,45,37,8,Starter,BOS,Marcus Thornton,William & Mary,Selection,pick_perf_difference,0.8480835981342638
2015,45,47,-2,Deep,BOS,Marcus Thornton,William & Mary,Selection,pick_perf_difference,0.8480835981342638
2015,45,37,8,Deep,BOS,Marcus Thornton,William & Mary,Selection,pick_perf_difference,0.8480835981342638
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,3_point_percentage,0.319
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,assists,415
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,average_assists,1.3
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,average_minutes_played,18.5
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,average_total_rebounds,3.1
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,box_plus_minus,-2.8
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,field_goal_percentage,0.417
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,free_throw_percentage,0.812
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,games,330
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,minutes_played,6107
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,overall_performance,8.205963607471498
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,points,2284
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,points_per_game,6.9
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,total_rebounds,1026
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,value_over_replacement,-1.2
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,win_shares,3.2
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,win_shares_per_48_minutes,0.025
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Player,years_active,5
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Selection,expected_perf,11.059339900349276
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Selection,observed_perf,11.538965151275113
2015,5,30,-25,Solid,ORL,Mario Hezonja,Didn't play College,Selection,pick_perf_difference,0.47962525092583697
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,3_point_percentage,0.117
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,assists,642
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,average_assists,1.4
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,average_minutes_played,21.5
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,average_total_rebounds,5.3
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,box_plus_minus,2.9
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,field_goal_percentage,0.62
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,free_throw_percentage,0.662
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,games,458
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,minutes_played,9864
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,overall_performance,10.442129724659466
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,points,5900
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,points_per_game,12.9
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,total_rebounds,2429
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,value_over_replacement,12.1
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,win_shares,40.7
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,win_shares_per_48_minutes,0.198
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Player,years_active,7
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Selection,expected_perf,7.429482720250165
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Selection,observed_perf,6.910298931483458
2015,32,7,25,Elite,HOU,Montrezl Harrell,Louisville,Selection,pick_perf_difference,-0.519183788766707
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,3_point_percentage,0.349
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,assists,513
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,average_assists,1.2
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,average_minutes_played,28.7
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,average_total_rebounds,6.7
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,box_plus_minus,0.6
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,field_goal_percentage,0.489
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,free_throw_percentage,0.768
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,games,431
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,minutes_played,12379
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,overall_performance,10.884727400982232
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,points,5485
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,points_per_game,12.7
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,total_rebounds,2879
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,value_over_replacement,8.2
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,win_shares,32.8
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,win_shares_per_48_minutes,0.127
2015,11,5,6,Elite,IND,Myles Turner,Texas,Player,years_active,7
2015,11,5,6,Elite,IND,Myles Turner,Texas,Selection,expected_perf,9.61173571043796
2015,11,5,6,Elite,IND,Myles Turner,Texas,Selection,observed_perf,9.318873907962313
2015,11,5,6,Elite,IND,Myles Turner,Texas,Selection,pick_perf_difference,-0.2928618024756471
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,3_point_percentage,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,assists,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,average_assists,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,average_minutes_played,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,average_total_rebounds,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,box_plus_minus,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,field_goal_percentage,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,free_throw_percentage,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,games,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,minutes_played,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,overall_performance,3.1034894171256564
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,points,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,points_per_game,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,total_rebounds,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,value_over_replacement,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,win_shares,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,win_shares_per_48_minutes,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Player,years_active,0
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Selection,expected_perf,8.001493033958637
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Selection,observed_perf,8.188669799024881
2015,26,55,-29,Deep,SAS,Nikola Milutinov,Didn't play College,Selection,pick_perf_difference,0.18717676506624414
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,3_point_percentage,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,assists,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,average_assists,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,average_minutes_played,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,average_total_rebounds,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,box_plus_minus,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,field_goal_percentage,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,free_throw_percentage,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,games,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,minutes_played,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,overall_performance,3.1034894171256564
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,points,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,points_per_game,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,total_rebounds,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,value_over_replacement,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,win_shares,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,win_shares_per_48_minutes,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Player,years_active,0
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Selection,expected_perf,4.910422647375398
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Selection,observed_perf,4.575311103816948
2015,57,56,1,Deep,DEN,Nikola Radičević,Didn't play College,Selection,pick_perf_difference,-0.3351115435584502
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,3_point_percentage,0.384
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,assists,625
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,average_assists,1.5
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,average_minutes_played,22.4
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,average_total_rebounds,2.6
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,box_plus_minus,-0.1
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,field_goal_percentage,0.463
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,free_throw_percentage,0.831
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,games,421
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,minutes_played,9423
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,overall_performance,9.616040889383244
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,points,4776
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,points_per_game,11.3
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,total_rebounds,1088
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,value_over_replacement,4.4
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,win_shares,19.5
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,win_shares_per_48_minutes,0.099
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Player,years_active,7
2015,46,14,32,Starter,MIL,Norman Powell,UCLA,Selection,expected_perf,6.086845455224092
